episode,reward,avg_reward
1152.0,0.0,0.04
1153.0,0.0,0.04
1154.0,1.0,0.05
1155.0,0.0,0.05
1156.0,0.0,0.05
1157.0,0.0,0.05
1158.0,0.0,0.05
1159.0,0.0,0.05
1160.0,0.0,0.05
1161.0,0.0,0.05
1162.0,0.0,0.05
1163.0,0.0,0.05
1164.0,0.0,0.05
1165.0,0.0,0.05
1166.0,0.0,0.05
1167.0,0.0,0.05
1168.0,0.0,0.05
1169.0,0.0,0.05
1170.0,0.0,0.05
1171.0,0.0,0.05
1172.0,0.0,0.05
1173.0,0.0,0.05
1174.0,0.0,0.05
1175.0,0.0,0.05
1176.0,0.0,0.05
1177.0,0.0,0.05
1178.0,0.0,0.05
1179.0,0.0,0.05
1180.0,0.0,0.05
1181.0,0.0,0.05
1182.0,0.0,0.05
1183.0,1.0,0.06
1184.0,0.0,0.06
1185.0,0.0,0.06
1186.0,0.0,0.06
1187.0,0.0,0.06
1188.0,0.0,0.06
1189.0,0.0,0.06
1190.0,0.0,0.06
1191.0,0.0,0.05
1192.0,0.0,0.05
1193.0,0.0,0.05
1194.0,0.0,0.05
1195.0,0.0,0.05
1196.0,0.0,0.05
1197.0,0.0,0.05
1198.0,0.0,0.05
1199.0,0.0,0.05
1200.0,0.0,0.05
1201.0,0.0,0.04
1202.0,0.0,0.04
1203.0,0.0,0.04
1204.0,1.0,0.05
1205.0,0.0,0.05
1206.0,0.0,0.05
1207.0,0.0,0.05
1208.0,0.0,0.05
1209.0,0.0,0.05
1210.0,0.0,0.05
1211.0,0.0,0.05
1212.0,0.0,0.05
1213.0,0.0,0.05
1214.0,0.0,0.05
1215.0,0.0,0.05
1216.0,0.0,0.05
1217.0,0.0,0.05
1218.0,1.0,0.06
1219.0,1.0,0.07
1220.0,0.0,0.07
1221.0,0.0,0.07
1222.0,0.0,0.07
1223.0,0.0,0.07
1224.0,0.0,0.07
1225.0,0.0,0.07
1226.0,0.0,0.07
1227.0,0.0,0.07
1228.0,0.0,0.07
1229.0,0.0,0.06
1230.0,0.0,0.06
1231.0,0.0,0.06
1232.0,0.0,0.06
1233.0,0.0,0.06
1234.0,0.0,0.06
1235.0,0.0,0.06
1236.0,0.0,0.06
1237.0,0.0,0.05
1238.0,0.0,0.05
1239.0,0.0,0.05
1240.0,0.0,0.05
1241.0,0.0,0.05
1242.0,0.0,0.05
1243.0,1.0,0.06
1244.0,0.0,0.06
1245.0,0.0,0.06
1246.0,0.0,0.06
1247.0,0.0,0.06
1248.0,0.0,0.06
1249.0,0.0,0.06
1250.0,0.0,0.06
1251.0,0.0,0.06
1252.0,0.0,0.06
1253.0,0.0,0.06
1254.0,0.0,0.05
1255.0,0.0,0.05
1256.0,0.0,0.05
1257.0,0.0,0.05
1258.0,0.0,0.05
1259.0,0.0,0.05
1260.0,0.0,0.05
1261.0,0.0,0.05
1262.0,0.0,0.05
1263.0,0.0,0.05
1264.0,0.0,0.05
1265.0,0.0,0.05
1266.0,0.0,0.05
1267.0,0.0,0.05
1268.0,0.0,0.05
1269.0,0.0,0.05
1270.0,0.0,0.05
1271.0,0.0,0.05
1272.0,0.0,0.05
1273.0,0.0,0.05
1274.0,0.0,0.05
1275.0,0.0,0.05
1276.0,0.0,0.05
1277.0,0.0,0.05
1278.0,0.0,0.05
1279.0,0.0,0.05
1280.0,0.0,0.05
1281.0,0.0,0.05
1282.0,0.0,0.05
1283.0,0.0,0.04
1284.0,0.0,0.04
1285.0,0.0,0.04
1286.0,0.0,0.04
1287.0,0.0,0.04
1288.0,0.0,0.04
1289.0,0.0,0.04
1290.0,0.0,0.04
1291.0,0.0,0.04
1292.0,0.0,0.04
1293.0,0.0,0.04
1294.0,0.0,0.04
1295.0,0.0,0.04
1296.0,0.0,0.04
1297.0,0.0,0.04
1298.0,0.0,0.04
1299.0,0.0,0.04
1300.0,0.0,0.04
1301.0,0.0,0.04
1302.0,0.0,0.04
1303.0,0.0,0.04
1304.0,0.0,0.03
1305.0,0.0,0.03
1306.0,0.0,0.03
1307.0,0.0,0.03
1308.0,0.0,0.03
1309.0,0.0,0.03
1310.0,0.0,0.03
1311.0,0.0,0.03
1312.0,0.0,0.03
1313.0,1.0,0.04
1314.0,0.0,0.04
1315.0,0.0,0.04
1316.0,0.0,0.04
1317.0,0.0,0.04
1318.0,0.0,0.03
1319.0,0.0,0.02
1320.0,0.0,0.02
1321.0,0.0,0.02
1322.0,0.0,0.02
1323.0,0.0,0.02
1324.0,0.0,0.02
1325.0,0.0,0.02
1326.0,0.0,0.02
1327.0,0.0,0.02
1328.0,0.0,0.02
1329.0,0.0,0.02
1330.0,0.0,0.02
1331.0,0.0,0.02
1332.0,0.0,0.02
1333.0,0.0,0.02
1334.0,0.0,0.02
1335.0,0.0,0.02
1336.0,0.0,0.02
1337.0,0.0,0.02
1338.0,0.0,0.02
1339.0,0.0,0.02
1340.0,0.0,0.02
1341.0,0.0,0.02
1342.0,0.0,0.02
1343.0,0.0,0.01
1344.0,0.0,0.01
1345.0,0.0,0.01
1346.0,0.0,0.01
1347.0,0.0,0.01
1348.0,0.0,0.01
1349.0,0.0,0.01
1350.0,0.0,0.01
1351.0,0.0,0.01
1352.0,0.0,0.01
1353.0,0.0,0.01
1354.0,0.0,0.01
1355.0,0.0,0.01
1356.0,0.0,0.01
1357.0,0.0,0.01
1358.0,0.0,0.01
1359.0,0.0,0.01
1360.0,0.0,0.01
1361.0,0.0,0.01
1362.0,0.0,0.01
1363.0,0.0,0.01
1364.0,0.0,0.01
1365.0,0.0,0.01
1366.0,0.0,0.01
1367.0,0.0,0.01
1368.0,0.0,0.01
1369.0,0.0,0.01
1370.0,0.0,0.01
1371.0,0.0,0.01
1372.0,0.0,0.01
1373.0,0.0,0.01
1374.0,0.0,0.01
1375.0,0.0,0.01
1376.0,0.0,0.01
1377.0,0.0,0.01
1378.0,0.0,0.01
1379.0,0.0,0.01
1380.0,0.0,0.01
1381.0,0.0,0.01
1382.0,0.0,0.01
1383.0,0.0,0.01
1384.0,0.0,0.01
1385.0,0.0,0.01
1386.0,0.0,0.01
1387.0,0.0,0.01
1388.0,0.0,0.01
1389.0,0.0,0.01
1390.0,0.0,0.01
1391.0,0.0,0.01
1392.0,0.0,0.01
1393.0,0.0,0.01
1394.0,0.0,0.01
1395.0,0.0,0.01
1396.0,0.0,0.01
1397.0,0.0,0.01
1398.0,0.0,0.01
1399.0,0.0,0.01
1400.0,0.0,0.01
1401.0,0.0,0.01
1402.0,0.0,0.01
1403.0,0.0,0.01
1404.0,0.0,0.01
1405.0,0.0,0.01
1406.0,0.0,0.01
1407.0,0.0,0.01
1408.0,0.0,0.01
1409.0,1.0,0.02
1410.0,0.0,0.02
1411.0,0.0,0.02
1412.0,0.0,0.02
1413.0,1.0,0.02
1414.0,0.0,0.02
1415.0,0.0,0.02
1416.0,0.0,0.02
1417.0,0.0,0.02
1418.0,0.0,0.02
1419.0,0.0,0.02
1420.0,0.0,0.02
1421.0,0.0,0.02
1422.0,0.0,0.02
1423.0,0.0,0.02
1424.0,0.0,0.02
1425.0,0.0,0.02
1426.0,0.0,0.02
1427.0,0.0,0.02
1428.0,0.0,0.02
1429.0,0.0,0.02
1430.0,0.0,0.02
1431.0,0.0,0.02
1432.0,0.0,0.02
1433.0,0.0,0.02
1434.0,0.0,0.02
1435.0,0.0,0.02
1436.0,0.0,0.02
1437.0,0.0,0.02
1438.0,0.0,0.02
1439.0,0.0,0.02
1440.0,0.0,0.02
1441.0,0.0,0.02
1442.0,0.0,0.02
1443.0,0.0,0.02
1444.0,0.0,0.02
1445.0,0.0,0.02
1446.0,0.0,0.02
1447.0,1.0,0.03
1448.0,0.0,0.03
1449.0,0.0,0.03
1450.0,0.0,0.03
1451.0,0.0,0.03
1452.0,0.0,0.03
1453.0,0.0,0.03
1454.0,0.0,0.03
1455.0,0.0,0.03
1456.0,1.0,0.04
1457.0,0.0,0.04
1458.0,0.0,0.04
1459.0,0.0,0.04
1460.0,0.0,0.04
1461.0,0.0,0.04
1462.0,0.0,0.04
1463.0,0.0,0.04
1464.0,0.0,0.04
1465.0,1.0,0.05
1466.0,0.0,0.05
1467.0,1.0,0.06
1468.0,0.0,0.06
1469.0,0.0,0.06
1470.0,0.0,0.06
1471.0,0.0,0.06
1472.0,0.0,0.06
1473.0,0.0,0.06
1474.0,0.0,0.06
1475.0,0.0,0.06
1476.0,0.0,0.06
1477.0,0.0,0.06
1478.0,0.0,0.06
1479.0,1.0,0.07
1480.0,0.0,0.07
1481.0,0.0,0.07
1482.0,0.0,0.07
1483.0,0.0,0.07
1484.0,0.0,0.07
1485.0,1.0,0.08
1486.0,0.0,0.08
1487.0,0.0,0.08
1488.0,0.0,0.08
1489.0,0.0,0.08
1490.0,1.0,0.09
1491.0,0.0,0.09
1492.0,0.0,0.09
1493.0,0.0,0.09
1494.0,0.0,0.09
1495.0,0.0,0.09
1496.0,0.0,0.09
1497.0,1.0,0.1
1498.0,0.0,0.1
1499.0,0.0,0.1
1500.0,0.0,0.1
1501.0,0.0,0.1
1502.0,1.0,0.11
1503.0,0.0,0.11
1504.0,0.0,0.11
1505.0,0.0,0.11
1506.0,0.0,0.11
1507.0,0.0,0.11
1508.0,0.0,0.11
1509.0,0.0,0.1
1510.0,0.0,0.1
1511.0,0.0,0.1
1512.0,0.0,0.1
1513.0,0.0,0.09
1514.0,0.0,0.09
1515.0,0.0,0.09
1516.0,0.0,0.09
1517.0,0.0,0.09
1518.0,0.0,0.09
1519.0,0.0,0.09
1520.0,0.0,0.09
1521.0,0.0,0.09
1522.0,0.0,0.09
1523.0,0.0,0.09
1524.0,0.0,0.09
1525.0,0.0,0.09
1526.0,0.0,0.09
1527.0,0.0,0.09
1528.0,0.0,0.09
1529.0,0.0,0.09
1530.0,0.0,0.09
1531.0,0.0,0.09
1532.0,0.0,0.09
1533.0,0.0,0.09
1534.0,1.0,0.1
1535.0,0.0,0.1
1536.0,0.0,0.1
1537.0,0.0,0.1
1538.0,0.0,0.1
1539.0,0.0,0.1
1540.0,0.0,0.1
1541.0,0.0,0.1
1542.0,0.0,0.1
1543.0,0.0,0.1
1544.0,0.0,0.1
1545.0,0.0,0.1
1546.0,0.0,0.1
1547.0,0.0,0.09
1548.0,0.0,0.09
1549.0,0.0,0.09
1550.0,0.0,0.09
1551.0,0.0,0.09
1552.0,0.0,0.09
1553.0,0.0,0.09
1554.0,0.0,0.09
1555.0,0.0,0.09
1556.0,0.0,0.08
1557.0,0.0,0.08
1558.0,0.0,0.08
1559.0,0.0,0.08
1560.0,0.0,0.08
1561.0,0.0,0.08
1562.0,0.0,0.08
1563.0,0.0,0.08
1564.0,0.0,0.08
1565.0,0.0,0.07
1566.0,0.0,0.07
1567.0,0.0,0.06
1568.0,0.0,0.06
1569.0,0.0,0.06
1570.0,0.0,0.06
1571.0,0.0,0.06
1572.0,0.0,0.06
1573.0,0.0,0.06
1574.0,1.0,0.07
1575.0,0.0,0.07
1576.0,0.0,0.07
1577.0,0.0,0.07
1578.0,0.0,0.07
1579.0,0.0,0.06
1580.0,0.0,0.06
1581.0,0.0,0.06
1582.0,0.0,0.06
1583.0,0.0,0.06
1584.0,0.0,0.06
1585.0,0.0,0.05
1586.0,0.0,0.05
1587.0,0.0,0.05
1588.0,0.0,0.05
1589.0,0.0,0.05
1590.0,0.0,0.04
1591.0,0.0,0.04
1592.0,0.0,0.04
1593.0,0.0,0.04
1594.0,0.0,0.04
1595.0,0.0,0.04
1596.0,0.0,0.04
1597.0,0.0,0.03
1598.0,0.0,0.03
1599.0,0.0,0.03
1600.0,0.0,0.03
1601.0,0.0,0.03
1602.0,0.0,0.02
1603.0,0.0,0.02
1604.0,0.0,0.02
1605.0,0.0,0.02
1606.0,0.0,0.02
1607.0,0.0,0.02
1608.0,0.0,0.02
1609.0,0.0,0.02
1610.0,0.0,0.02
1611.0,0.0,0.02
1612.0,0.0,0.02
1613.0,0.0,0.02
1614.0,0.0,0.02
1615.0,0.0,0.02
1616.0,1.0,0.03
1617.0,0.0,0.03
1618.0,0.0,0.03
1619.0,0.0,0.03
1620.0,0.0,0.03
1621.0,1.0,0.04
1622.0,0.0,0.04
1623.0,0.0,0.04
1624.0,0.0,0.04
1625.0,1.0,0.05
1626.0,0.0,0.05
1627.0,0.0,0.05
1628.0,0.0,0.05
1629.0,0.0,0.05
1630.0,0.0,0.05
1631.0,0.0,0.05
1632.0,0.0,0.05
1633.0,0.0,0.05
1634.0,0.0,0.04
1635.0,0.0,0.04
1636.0,1.0,0.05
1637.0,0.0,0.05
1638.0,0.0,0.05
1639.0,0.0,0.05
1640.0,0.0,0.05
1641.0,0.0,0.05
1642.0,1.0,0.06
1643.0,0.0,0.06
1644.0,0.0,0.06
1645.0,0.0,0.06
1646.0,0.0,0.06
1647.0,0.0,0.06
1648.0,0.0,0.06
1649.0,0.0,0.06
1650.0,0.0,0.06
1651.0,1.0,0.07
1652.0,0.0,0.07
1653.0,0.0,0.07
1654.0,0.0,0.07
1655.0,1.0,0.08
1656.0,1.0,0.09
1657.0,0.0,0.09
1658.0,0.0,0.09
1659.0,0.0,0.09
1660.0,0.0,0.09
1661.0,1.0,0.1
1662.0,0.0,0.1
1663.0,0.0,0.1
1664.0,0.0,0.1
1665.0,1.0,0.11
1666.0,0.0,0.11
1667.0,0.0,0.11
1668.0,0.0,0.11
1669.0,0.0,0.11
1670.0,0.0,0.11
1671.0,0.0,0.11
1672.0,0.0,0.11
1673.0,0.0,0.11
1674.0,0.0,0.1
1675.0,0.0,0.1
1676.0,0.0,0.1
1677.0,0.0,0.1
1678.0,0.0,0.1
1679.0,0.0,0.1
1680.0,0.0,0.1
1681.0,0.0,0.1
1682.0,0.0,0.1
1683.0,0.0,0.1
1684.0,0.0,0.1
1685.0,0.0,0.1
1686.0,0.0,0.1
1687.0,0.0,0.1
1688.0,0.0,0.1
1689.0,0.0,0.1
1690.0,0.0,0.1
1691.0,0.0,0.1
1692.0,0.0,0.1
1693.0,0.0,0.1
1694.0,0.0,0.1
1695.0,0.0,0.1
1696.0,1.0,0.11
1697.0,0.0,0.11
1698.0,0.0,0.11
1699.0,0.0,0.11
1700.0,0.0,0.11
1701.0,0.0,0.11
1702.0,0.0,0.11
1703.0,0.0,0.11
1704.0,0.0,0.11
1705.0,0.0,0.11
1706.0,0.0,0.11
1707.0,0.0,0.11
1708.0,0.0,0.11
1709.0,0.0,0.11
1710.0,0.0,0.11
1711.0,0.0,0.11
1712.0,0.0,0.11
1713.0,0.0,0.11
1714.0,0.0,0.11
1715.0,0.0,0.11
1716.0,0.0,0.1
1717.0,0.0,0.1
1718.0,0.0,0.1
1719.0,0.0,0.1
1720.0,0.0,0.1
1721.0,0.0,0.09
1722.0,0.0,0.09
1723.0,0.0,0.09
1724.0,0.0,0.09
1725.0,0.0,0.08
1726.0,0.0,0.08
1727.0,0.0,0.08
1728.0,0.0,0.08
1729.0,0.0,0.08
1730.0,0.0,0.08
1731.0,1.0,0.09
1732.0,0.0,0.09
1733.0,0.0,0.09
1734.0,0.0,0.09
1735.0,0.0,0.09
1736.0,0.0,0.08
1737.0,0.0,0.08
1738.0,0.0,0.08
1739.0,0.0,0.08
1740.0,0.0,0.08
1741.0,1.0,0.09
1742.0,0.0,0.08
1743.0,0.0,0.08
1744.0,0.0,0.08
1745.0,0.0,0.08
1746.0,0.0,0.08
1747.0,0.0,0.08
1748.0,0.0,0.08
1749.0,0.0,0.08
1750.0,0.0,0.08
1751.0,1.0,0.08
1752.0,0.0,0.08
1753.0,0.0,0.08
1754.0,0.0,0.08
1755.0,0.0,0.07
1756.0,0.0,0.06
1757.0,1.0,0.07
1758.0,0.0,0.07
1759.0,0.0,0.07
1760.0,0.0,0.07
1761.0,0.0,0.06
1762.0,0.0,0.06
1763.0,1.0,0.07
1764.0,0.0,0.07
1765.0,0.0,0.06
1766.0,0.0,0.06
1767.0,0.0,0.06
1768.0,0.0,0.06
1769.0,0.0,0.06
1770.0,0.0,0.06
1771.0,1.0,0.07
1772.0,0.0,0.07
1773.0,0.0,0.07
1774.0,0.0,0.07
1775.0,0.0,0.07
1776.0,0.0,0.07
1777.0,0.0,0.07
1778.0,0.0,0.07
1779.0,0.0,0.07
1780.0,0.0,0.07
1781.0,1.0,0.08
1782.0,0.0,0.08
1783.0,0.0,0.08
1784.0,0.0,0.08
1785.0,0.0,0.08
1786.0,0.0,0.08
1787.0,0.0,0.08
1788.0,0.0,0.08
1789.0,0.0,0.08
1790.0,0.0,0.08
1791.0,0.0,0.08
1792.0,0.0,0.08
1793.0,0.0,0.08
1794.0,1.0,0.09
1795.0,0.0,0.09
1796.0,0.0,0.08
1797.0,0.0,0.08
1798.0,0.0,0.08
1799.0,0.0,0.08
1800.0,0.0,0.08
1801.0,0.0,0.08
1802.0,0.0,0.08
1803.0,0.0,0.08
1804.0,0.0,0.08
1805.0,0.0,0.08
1806.0,0.0,0.08
1807.0,0.0,0.08
1808.0,0.0,0.08
1809.0,0.0,0.08
1810.0,0.0,0.08
1811.0,0.0,0.08
1812.0,0.0,0.08
1813.0,0.0,0.08
1814.0,0.0,0.08
1815.0,0.0,0.08
1816.0,0.0,0.08
1817.0,0.0,0.08
1818.0,1.0,0.09
1819.0,0.0,0.09
1820.0,0.0,0.09
1821.0,0.0,0.09
1822.0,0.0,0.09
1823.0,1.0,0.1
1824.0,0.0,0.1
1825.0,0.0,0.1
1826.0,1.0,0.11
1827.0,0.0,0.11
1828.0,0.0,0.11
1829.0,1.0,0.12
1830.0,0.0,0.12
1831.0,0.0,0.11
1832.0,0.0,0.11
1833.0,0.0,0.11
1834.0,0.0,0.11
1835.0,1.0,0.12
1836.0,0.0,0.12
1837.0,0.0,0.12
1838.0,0.0,0.12
1839.0,0.0,0.12
1840.0,0.0,0.12
1841.0,0.0,0.11
1842.0,0.0,0.11
1843.0,0.0,0.11
1844.0,0.0,0.11
1845.0,0.0,0.11
1846.0,1.0,0.12
1847.0,0.0,0.12
1848.0,0.0,0.12
1849.0,0.0,0.12
1850.0,0.0,0.12
1851.0,0.0,0.11
1852.0,0.0,0.11
1853.0,0.0,0.11
1854.0,0.0,0.11
1855.0,0.0,0.11
1856.0,0.0,0.11
1857.0,0.0,0.1
1858.0,0.0,0.1
1859.0,0.0,0.1
1860.0,0.0,0.1
1861.0,1.0,0.11
1862.0,0.0,0.11
1863.0,1.0,0.11
1864.0,0.0,0.11
1865.0,0.0,0.11
1866.0,0.0,0.11
1867.0,0.0,0.11
1868.0,1.0,0.12
1869.0,0.0,0.12
1870.0,0.0,0.12
1871.0,0.0,0.11
1872.0,0.0,0.11
1873.0,0.0,0.11
1874.0,0.0,0.11
1875.0,0.0,0.11
1876.0,0.0,0.11
1877.0,0.0,0.11
1878.0,0.0,0.11
1879.0,0.0,0.11
1880.0,0.0,0.11
1881.0,0.0,0.1
1882.0,0.0,0.1
1883.0,0.0,0.1
1884.0,0.0,0.1
1885.0,0.0,0.1
1886.0,1.0,0.11
1887.0,1.0,0.12
1888.0,1.0,0.13
1889.0,0.0,0.13
1890.0,0.0,0.13
1891.0,0.0,0.13
1892.0,0.0,0.13
1893.0,0.0,0.13
1894.0,0.0,0.12
1895.0,0.0,0.12
1896.0,0.0,0.12
1897.0,0.0,0.12
1898.0,0.0,0.12
1899.0,0.0,0.12
1900.0,0.0,0.12
1901.0,0.0,0.12
1902.0,0.0,0.12
1903.0,0.0,0.12
1904.0,0.0,0.12
1905.0,0.0,0.12
1906.0,0.0,0.12
1907.0,0.0,0.12
1908.0,1.0,0.13
1909.0,0.0,0.13
1910.0,0.0,0.13
1911.0,0.0,0.13
1912.0,0.0,0.13
1913.0,0.0,0.13
1914.0,1.0,0.14
1915.0,0.0,0.14
1916.0,0.0,0.14
1917.0,1.0,0.15
1918.0,0.0,0.14
1919.0,0.0,0.14
1920.0,0.0,0.14
1921.0,0.0,0.14
1922.0,0.0,0.14
1923.0,0.0,0.13
1924.0,0.0,0.13
1925.0,0.0,0.13
1926.0,0.0,0.12
1927.0,0.0,0.12
1928.0,0.0,0.12
1929.0,0.0,0.11
1930.0,0.0,0.11
1931.0,0.0,0.11
1932.0,0.0,0.11
1933.0,0.0,0.11
1934.0,0.0,0.11
1935.0,0.0,0.1
1936.0,0.0,0.1
1937.0,0.0,0.1
1938.0,0.0,0.1
1939.0,0.0,0.1
1940.0,0.0,0.1
1941.0,0.0,0.1
1942.0,1.0,0.11
1943.0,0.0,0.11
1944.0,0.0,0.11
1945.0,1.0,0.12
1946.0,0.0,0.11
1947.0,0.0,0.11
1948.0,0.0,0.11
1949.0,0.0,0.11
1950.0,0.0,0.11
1951.0,0.0,0.11
1952.0,0.0,0.11
1953.0,0.0,0.11
1954.0,1.0,0.12
1955.0,0.0,0.12
1956.0,0.0,0.12
1957.0,0.0,0.12
1958.0,0.0,0.12
1959.0,0.0,0.12
1960.0,1.0,0.13
1961.0,0.0,0.12
1962.0,0.0,0.12
1963.0,0.0,0.11
1964.0,0.0,0.11
1965.0,0.0,0.11
1966.0,0.0,0.11
1967.0,0.0,0.11
1968.0,0.0,0.1
1969.0,0.0,0.1
1970.0,0.0,0.1
1971.0,0.0,0.1
1972.0,0.0,0.1
1973.0,0.0,0.1
1974.0,0.0,0.1
1975.0,0.0,0.1
1976.0,0.0,0.1
1977.0,0.0,0.1
1978.0,0.0,0.1
1979.0,0.0,0.1
1980.0,0.0,0.1
1981.0,0.0,0.1
1982.0,0.0,0.1
1983.0,0.0,0.1
1984.0,0.0,0.1
1985.0,0.0,0.1
1986.0,0.0,0.09
1987.0,0.0,0.08
1988.0,0.0,0.07
1989.0,0.0,0.07
1990.0,0.0,0.07
1991.0,0.0,0.07
1992.0,0.0,0.07
1993.0,0.0,0.07
1994.0,0.0,0.07
1995.0,1.0,0.08
1996.0,0.0,0.08
1997.0,0.0,0.08
1998.0,0.0,0.08
1999.0,0.0,0.08
2000.0,0.0,0.08
2001.0,1.0,0.09
2002.0,0.0,0.09
2003.0,0.0,0.09
2004.0,0.0,0.09
2005.0,0.0,0.09
2006.0,0.0,0.09
2007.0,0.0,0.09
2008.0,0.0,0.08
2009.0,0.0,0.08
2010.0,0.0,0.08
2011.0,0.0,0.08
2012.0,0.0,0.08
2013.0,0.0,0.08
2014.0,0.0,0.07
2015.0,1.0,0.08
2016.0,0.0,0.08
2017.0,1.0,0.08
2018.0,0.0,0.08
2019.0,0.0,0.08
2020.0,0.0,0.08
2021.0,0.0,0.08
2022.0,0.0,0.08
2023.0,0.0,0.08
2024.0,0.0,0.08
2025.0,0.0,0.08
2026.0,0.0,0.08
2027.0,0.0,0.08
2028.0,0.0,0.08
2029.0,0.0,0.08
2030.0,1.0,0.09
2031.0,0.0,0.09
2032.0,0.0,0.09
2033.0,1.0,0.1
2034.0,0.0,0.1
2035.0,0.0,0.1
2036.0,0.0,0.1
2037.0,1.0,0.11
2038.0,0.0,0.11
2039.0,0.0,0.11
2040.0,0.0,0.11
2041.0,0.0,0.11
2042.0,0.0,0.1
2043.0,0.0,0.1
2044.0,1.0,0.11
2045.0,0.0,0.1
2046.0,0.0,0.1
2047.0,0.0,0.1
2048.0,0.0,0.1
2049.0,1.0,0.11
2050.0,0.0,0.11
2051.0,0.0,0.11
2052.0,1.0,0.12
2053.0,0.0,0.12
2054.0,0.0,0.11
2055.0,1.0,0.12
2056.0,0.0,0.12
2057.0,0.0,0.12
2058.0,0.0,0.12
2059.0,0.0,0.12
2060.0,0.0,0.11
2061.0,0.0,0.11
2062.0,0.0,0.11
2063.0,0.0,0.11
2064.0,0.0,0.11
2065.0,0.0,0.11
2066.0,0.0,0.11
2067.0,0.0,0.11
2068.0,0.0,0.11
2069.0,0.0,0.11
2070.0,0.0,0.11
2071.0,0.0,0.11
2072.0,0.0,0.11
2073.0,0.0,0.11
2074.0,0.0,0.11
2075.0,0.0,0.11
2076.0,0.0,0.11
2077.0,1.0,0.12
2078.0,0.0,0.12
2079.0,0.0,0.12
2080.0,0.0,0.12
2081.0,0.0,0.12
2082.0,0.0,0.12
2083.0,0.0,0.12
2084.0,0.0,0.12
2085.0,0.0,0.12
2086.0,0.0,0.12
2087.0,1.0,0.13
2088.0,0.0,0.13
2089.0,0.0,0.13
2090.0,0.0,0.13
2091.0,0.0,0.13
2092.0,0.0,0.13
2093.0,0.0,0.13
2094.0,1.0,0.14
2095.0,0.0,0.13
2096.0,0.0,0.13
2097.0,0.0,0.13
2098.0,1.0,0.14
2099.0,0.0,0.14
2100.0,0.0,0.14
2101.0,1.0,0.14
2102.0,0.0,0.14
2103.0,0.0,0.14
2104.0,0.0,0.14
2105.0,0.0,0.14
2106.0,0.0,0.14
2107.0,1.0,0.15
2108.0,1.0,0.16
2109.0,0.0,0.16
2110.0,1.0,0.17
2111.0,0.0,0.17
2112.0,0.0,0.17
2113.0,0.0,0.17
2114.0,0.0,0.17
2115.0,0.0,0.16
2116.0,0.0,0.16
2117.0,0.0,0.15
2118.0,0.0,0.15
2119.0,0.0,0.15
2120.0,0.0,0.15
2121.0,0.0,0.15
2122.0,0.0,0.15
2123.0,1.0,0.16
2124.0,0.0,0.16
2125.0,0.0,0.16
2126.0,1.0,0.17
2127.0,0.0,0.17
2128.0,0.0,0.17
2129.0,0.0,0.17
2130.0,0.0,0.16
2131.0,0.0,0.16
2132.0,0.0,0.16
2133.0,0.0,0.15
2134.0,0.0,0.15
2135.0,0.0,0.15
2136.0,0.0,0.15
2137.0,0.0,0.14
2138.0,0.0,0.14
2139.0,0.0,0.14
2140.0,0.0,0.14
2141.0,0.0,0.14
2142.0,0.0,0.14
2143.0,0.0,0.14
2144.0,0.0,0.13
2145.0,0.0,0.13
2146.0,0.0,0.13
2147.0,0.0,0.13
2148.0,1.0,0.14
2149.0,0.0,0.13
2150.0,0.0,0.13
2151.0,0.0,0.13
2152.0,0.0,0.12
2153.0,0.0,0.12
2154.0,0.0,0.12
2155.0,0.0,0.11
2156.0,0.0,0.11
2157.0,0.0,0.11
2158.0,0.0,0.11
2159.0,0.0,0.11
2160.0,0.0,0.11
2161.0,0.0,0.11
2162.0,0.0,0.11
2163.0,0.0,0.11
2164.0,0.0,0.11
2165.0,0.0,0.11
2166.0,0.0,0.11
2167.0,0.0,0.11
2168.0,0.0,0.11
2169.0,0.0,0.11
2170.0,0.0,0.11
2171.0,0.0,0.11
2172.0,0.0,0.11
2173.0,1.0,0.12
2174.0,1.0,0.13
2175.0,0.0,0.13
2176.0,0.0,0.13
2177.0,0.0,0.12
2178.0,0.0,0.12
2179.0,0.0,0.12
2180.0,1.0,0.13
2181.0,1.0,0.14
2182.0,0.0,0.14
2183.0,0.0,0.14
2184.0,0.0,0.14
2185.0,0.0,0.14
2186.0,0.0,0.14
2187.0,0.0,0.13
2188.0,0.0,0.13
2189.0,0.0,0.13
2190.0,0.0,0.13
2191.0,0.0,0.13
2192.0,1.0,0.14
2193.0,0.0,0.14
2194.0,0.0,0.13
2195.0,0.0,0.13
2196.0,0.0,0.13
2197.0,0.0,0.13
2198.0,0.0,0.12
2199.0,1.0,0.13
2200.0,0.0,0.13
2201.0,1.0,0.13
2202.0,0.0,0.13
2203.0,0.0,0.13
2204.0,0.0,0.13
2205.0,1.0,0.14
2206.0,0.0,0.14
2207.0,0.0,0.13
2208.0,1.0,0.13
2209.0,0.0,0.13
2210.0,0.0,0.12
2211.0,0.0,0.12
2212.0,0.0,0.12
2213.0,0.0,0.12
2214.0,0.0,0.12
2215.0,0.0,0.12
2216.0,0.0,0.12
2217.0,0.0,0.12
2218.0,1.0,0.13
2219.0,0.0,0.13
2220.0,0.0,0.13
2221.0,1.0,0.14
2222.0,0.0,0.14
2223.0,0.0,0.13
2224.0,0.0,0.13
2225.0,1.0,0.14
2226.0,0.0,0.13
2227.0,0.0,0.13
